wikidata_id,file,author,license,license_url,status
Q1424124,The Left Banke 1966.jpg,KRLA/Beat Publications-page 1,Public domain,,ok
Q1424828,Son Volt.jpg,merfam,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1426495,The rapture 2.jpg,Michell Zappa (Flickr),CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q142701,PearlJam-Oakland-2013.JPG,Lugnuts,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1427240,Doug Fieger 2005.jpg,"James No from Seattle, WA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1427343,Flatfoot 56 2009 (3654172116).jpg,matt,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1427551,"John Renbourn, Danny Thompson and Jacqui McShee perform together as Pentangle after a thirty year break! (383150127).jpg",Bryan Ledgard,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1428813,Hanoi Rocks - Ilosaarirock 2008.jpg,Tuomas Vitikainen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1428876,"The Farm (GuilFest, 2011).jpg",Hashir,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1429330,Negura.JPG,HeavyMezza89,Public domain,,ok
Q1430158,Saintetienne1.jpg,,,,no credit
Q143059,"Anonymous - Portrait of a Musician, 64.54.jpg",anonymous,Public domain,,ok
Q1430616,Monster Magnet live in Hungary in 2008.jpg,Gergely Csatari,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1430984,Tuska 20130628 - TesseracT - 29.jpg,Cecil,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q143100,Josquin des Prez.jpg,Original uploader was Clattuc at en.wikipedia,Public domain,,ok
Q1431360,Sir Douglas Quintet 1965.jpg,KRLA/Beat Publications-page 9,Public domain,,ok
Q1431398,Hocico Live At Lunario Mexico DF.JPG,Conin,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1431678,LeTigre1.jpg,Dirk,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1431787,Manhattan Transfer.jpg,Andrea Colombara @ http://www.neroebianco.com/,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q1433169,Thursday.jpg,Nelson Pavlosky,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1435087,Foday Musa Suso.jpg,Milton Martínez / Secretaría de Cultura CDMX,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1438192,Forseti Logo.svg,Forseti,Public domain,,ok
Q144371,Zain Bhikha.jpg,Haroon.Q.Mohamoud,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1445071,Newsboys 2011 (5725453448) (cropped).jpg,Breezy Baldwin,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1445090,Frankie Lymon and the Teenagers.jpg,Gee Records,Public domain,,ok
Q144669,Ruth Brown 1996.jpg,"Kingkongphoto &amp; www.celebrity-photos.com from Laurel Maryland, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q144719,Ustad Zakir Hussain 1.jpg,Krupasindhu Muduli,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1450908,Psconcer.jpg,Semitransgenic (talk),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q14517,Mac DeMarco 2019 (48210650642) (cropped).jpg,"Paul Carless from St Albans, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1452648,Freddy Fender singing in 1977.jpg,Gene Pugh,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1453045,Bustos de Armando Manzanero (cropped).jpg,Gobierno CDMX,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q1454359,LindisfarneLive1991.jpg,Rodhullandemu,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q14544318,Martin Garrix - Superbloom Festival 2023 - DSC2689 (cropped).jpg,Moiyeah,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q145515,The Mountain Goats.jpg,"Lauren from Ann Arbor, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1457636,Helstar 20090603.jpg,Geisterkarle,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1457648,Karmatoburn.jpg,User:Jessy_lotti,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q14620218,Allah-Las (203859).jpg,Tore Sætre,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1467310,Los Tigres Del Norte 1.jpg,Dwight McCann,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,ok
Q1467927,Sebadoh-18.jpg,parttimemusic,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1470010,FrontLineAssembly.jpg,karpov85,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q147062,Zany-1424767269.png,Johan van Korven,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q147129,Zao US band.jpg,Michael Dreher M Turner,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q1472482,The 4-Skins 1980.jpg,the4Skins2004,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q1472962,Pinduca (TV Brasil).jpg,TV Brasil,CC BY 3.0 br,https://creativecommons.org/licenses/by/3.0/br/deed.en,ok
Q1473092,Uncle Tupelo star.jpg,Creek Hopper,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1474339,Senses fail islington.jpg,Zylo1994,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1475018,The crystals sm.JPG,Publisher-Beat Publications/Prestige Publishing-Cinnamon Cinder teen club.,Public domain,,ok
Q1478077,Loz livingcolour mmm.png,Alex Lozupone,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q147811,Hibari Misora 01.jpg,Unknown author,Public domain,,ok
Q1478944,Leather Strip.JPG,Gripweed,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1480687,Swallow the Sun Wave-Gotik-Treffen 2016 05.jpg,S. Bollmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1489237,Stuck Mojo Band - 2016 Lineup.jpg,Herschelhorton,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q14903387,Ebo Taylor KULT 03.JPG,Schorle,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1493073,Nils Frahm (Traumzeit Festival 2014) IMGP4651 smial wp.jpg,Smial (talk),FAL,http://artlibre.org/licence/lal/en,ok
Q14949098,Seven Lions Live in Toronto CAN 2015 (cropped).jpg,SarahBenjRod,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1498245,Marco Carola.jpg,"Dave Walker from Royal Oak, MI, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1500073,Pere Ubu Live Vienna 2009.jpg,Sonictruth,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q1500510,The Incredible String Band (1970).jpg,Bert Verhoeff / Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q1501348,Undertonesbarcelona2007.jpg,Flickr user: 'Alterna2',CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q150186,B'Z Best Buy Theater montage.jpg,May S. Young derivative work: Xfansd,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1502037,Slowdive Primavera.jpg,Bene Riobó,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1502233,Test Dept.jpg,Carsten Stiller,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q150272,Frank Yankovic 1958.JPG,Curt Teich,Public domain,,ok
Q15041224,KlingandeLandshut.jpg,Amolithis,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q150445,Camille Saint-Saens b Meurisse 1921.jpg,Agence de presse Meurisse,Public domain,,ok
Q15044595,Ducktails (4739365271) (2).jpg,"georgia from brooklyn, usa",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1506370,New Orleans Rhythm Kings.gif,Unknown authorUnknown author The original uploader was Cholmes75 at English Wikipedia. Later version(s) were uploaded by,Public domain,,ok
Q1506665,Lalo rodriguez 2 (cropped).png,OZ Producciones,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q150767,Fortepan 137711 (cropped).jpg,Szalay Zoltán,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1508351,The Jayhawks - 6013336426.jpg,Paul Carless,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1509107,The Electric Prunes.png,Reprise Records,Public domain,,ok
Q151012,2180 - Pittsburgh - Mellon Arena - Genesis - The Carpet Crawlers.JPG,Andrew Bossi,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,ok
Q15101510,Cole Swindell (2021) B (cropped).jpg,MDGovpics,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1511,RichardWagner.jpg,Franz Hanfstaengl,Public domain,,ok
Q15110870,Lebanon Hanover Wave-Gotik-Treffen 2017 07.jpg,S. Bollmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q15132019,Gana Bala.JPG,Sriram Vikram,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1514494,Partyanimals2008.jpg,Jeroen Flamman,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q1515351,Tamikrest - Burg Herzberg Festival 2024 20.jpg,Frank Schwichtenberg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q151593,"Lezing Franse compoist Olivier Messiaen in Koninklijk Conservatorium in Den Haa, Bestanddeelnr 933-8262.jpg",Rob Croes / Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q151634,Ace of Base Members 1992-2007.jpg,Fryta 73 Codorado CrushNush,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1517060,20200229 03 Alcest (49605436357).jpg,"Stéphane Gallay from Laconnex, Switzerland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1517721,Bob Rifo.jpg,Jared Wiltshire,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q151783,Metronomy Murcia SRN.jpg,Sno,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q151814,Sarah Brightman (cropped).jpg,Bill Ingalls,Public domain,,ok
Q1518508,"SBTRKT live at Musica festival, Sydney.jpg",Karatyshov,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q151890,2018 RiP - Kreator - by 2eight - 8SC9101.jpg,Stefan Brending (2eight),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1518965,Kodo mt.jpg,Marco Tambara,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q151976,Mikis Theodorakis Fabrik 070004.jpg,Heinrich Klaffs,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1522079,JamesHadouken!.jpg,Nyepie,Public domain,,ok
Q152266,Susana baca.jpg,Monocityjim,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1522692,Gilles Vigneault Chantauvent Natashquan 1989.jpg,Pierre-Olivier Combelles,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q152293,"Aram Khachaturian, Pic, 17.jpg",Roger Pic,Public domain,,ok
Q1523075,TheSkilletLickers.jpg,Wilber Smith († 1932),Public domain,,ok
Q152520,SophieTucker1917.jpg,Unknown - irrelevant due to age,Public domain,,ok
Q152540,Blind Guardian Group.jpg,https://www.flickr.com/photos/pigliapost/,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q152761,Gorgoroth 2011 in Rostock.jpg,Jonas Rogowski,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q15281410,"Yung Lean, Clout Festival 2024 03 (cropped).jpg",Wojciech Pędzich,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q152880,XenakisMDaniel crop.jpg,The Friends of Xenakis (permission link),CC BY 2.5,https://creativecommons.org/licenses/by/2.5,ok
Q15291033,FKA twigs (16391770926) (cropped).jpg,"Foraggio Photographic from Sydney, Australia Foraggio Photographic on Instagram",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1529784,Glassjaw hk 2010.jpg,Tommy Au,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q153008,"Zoltán Kodály (1928, Pál M. Vajda).jpg",Pál M. Vajda,Public domain,,ok
Q15304958,Nathan Carter. Royal Concert Hall. Glasgow.JPG,Myrtle26,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1530667,Kvarforth ghoul.jpg,Selbstmord at English Wikipedia,Public domain,,ok
Q1531369,Razor 14 (29083912276).jpg,Jeffrey Pollack,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q153172,"Vangelis, 26 July 2012.jpg",Ian Patterson,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q153300,Paco de Lucia 1.jpg,montuno,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q153358,Fannybricebain.jpg,Bain News Service,Public domain,,ok
Q1533787,Godfleshtogether.jpg,Dan Rawe,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q153469,Krzysztof Penderecki 20080706.jpg,Adam Kumiszcza,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1535896,The Abyssinians LanzamientoRototomReggaeContestLatino10-11 20101015.jpg,RRCL BPA,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q153616,Tangerine Dream - Elbphilharmonie Hamburg 2018 02.jpg,Frank Schwichtenberg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q153637,Dieterich Buxtehude.png,Johannes Voorhout,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1536429,The Trashmen band.jpg,Tnarik Innael,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q153643,Schutz.jpg,Christoph Spätner,Public domain,,ok
Q1536711,"Ráfaga, integrantes originales.jpg",Marberasa,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1537039,Patrick jumpen mantizz.jpg,Patrick Mantizz,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q153802,LittleMilton.png,Brainyidiot at English Wikipedia,Public domain,,ok
Q1538284,Gorguts at Inferno 2016 (25561760704).jpg,"Septikphoto from Malmö, Sweden",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1539810,Shape of Despair 2023-10-07 From Dusk Till Doom 1.jpg,Fraoch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q153996,2018 Sternstunden-Gala - Nena - by 2eight - DSC5725.jpg,Stefan Brending (2eight),CC BY-SA 3.0 de,https://creativecommons.org/licenses/by-sa/3.0/de/deed.en,ok
Q1540106,Jedimindtricks.jpg,Vinnie Paz,Public domain,,ok
Q154129,Gamma Ray Rockharz 2016 01.jpg,S. Bollmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1541561,Alien Sex Fiend Paris Loco 4.jpg,Marc Planard,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q154222,Craig David (at The Queen's Birthday Party) (cropped) (1).jpg,Raph_PH,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1542680,Ruhr Reggae Summer 2017 MH Steel Pulse 05.jpg,Krd,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1542725,The Vaselines no Festival do Norte.jpg,Beninho,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1542920,Grand wizzard theodore.JPG,Flintmi,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q15429574,Diamond Platnumz.jpg,Peter Bennett / ZIFF,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1542958,The Charlatans no Rock in Way.jpg,Bene Riobó,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1543041,The-Osmonds.jpg,Heinrich Klaffs,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1543137,Socojg.jpg,Gownley at English Wikipedia,Public domain,,ok
Q154331,György Ligeti (1984).jpg,Marcel Antonisse / Anefo,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,ok
Q1543315,Suicide commando johan van roy.jpg,,,,no credit
Q1543576,Pink Martini - Festival du Bout du Monde 2014 - 042.jpg,Thesupermat,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q15436057,Og ron c 450x300 1 (1).jpg,Steve0825,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1543686,DivineComedy20070810 01.jpg,Original Uploader was Michig (talk) at en.wikipedia.,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,ok
Q1543955,Alice deejay tijdens lansingerland live 2018-1530252328.JPG,Alice DeeJay,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q154454,NSYNC.jpg,"Gage Skidmore, Christopher Peterson, LuckyPineapple, Super Festivals, Toglenn",CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q1544666,Cajmere @ afterhours.jpg,basic_sounds [1],CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1545232,Sam & Dave (2).png,Stax,Public domain,,ok
Q15452907,Trip Lee (2010).png,TRACKSTARZ,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q154556,Stockhausen March 2004 excerpt.jpg,Kathinka Pasveer,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1545680,Grendel-amphifestival2013.jpg,Exoport,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q15463707,S4byZ9bQ.jpg,Gscruz.pr,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1546385,The Selecter Berlin 1980.jpg,Braunov,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1546885,Mix Dry.JPG,Opti,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q154770,Arnold schönberg man ray.jpg,Man Ray,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1547848,GMS Press 2009.jpg,Wayanpalmieri,Public domain,,ok
Q154792,Orlande de Lassus.jpg,author,Public domain,,ok
Q154809,Perez prado (cropped).jpg,Unknown author,Public domain,,ok
Q1550383,Ozric Tentacles live in Zagreb in 2004.jpg,The original uploader was ZecG at English Wikipedia.,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,ok
Q1550910,Revelacao 2016.png,Rioma Brasil,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q155141,Eric Prydz at Glastonbury 2009.jpg,Haydn Curtis,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q155158,Kurt Schwitters.JPG,Genja Jonas,Public domain,,ok
Q1552233,"Houston Dash 90s Bash, 2023-10-08 (53256126868) (cropped).jpg","2C2K Photography from Houston, TX, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q155236,Udo Jürgens - Der Soloabend 2010 (10).jpg,"Steindy (talk) 23:19, 12 September 2010 (UTC)",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1554171,Guitar-wolf-nashville.jpg,Ryan Kaldari,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q15613707,Yellow Claw 2015.jpg,swimfinfan,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q156139,Uli Jon Roth – Wacken Open Air 2015 02.jpg,F. Schwichtenberg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q15615,Lil Wayne Feb. 2020.jpg,Chris Allmeid,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1561874,HarryVonTilzer.jpg,Harry Von Tilzer,Public domain,,ok
Q156193,Pierre Boulez (1968).jpg,Joost Evers / Anefo,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,ok
Q15623395,Bombs Away 2013.jpg,Eva Rinaldi,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q156255,Scooter - 2018337213019 2018-12-03 Scooter - 25 Years Wild & Wicked - Sven - 1D X MK II - 0432 - B70I4846.jpg,Sven Mandel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q156298,"Boney M in Haarlem, 1991 - 01.jpg",Fotopersbureau De Boer,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q156472,Lutoslawski2.jpg,,,,no credit
Q156535,Gerry Mulligan (1980s portrait by William P. Gottlieb).jpg,William P. Gottlieb,Public domain,,ok
Q1565745,JohnMcLaughlan-kl.jpg,Ali-Khan,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1566042,"Ilê Aiyê em Belo Horizonte, 2013.jpg","Lunna Campos from Belo Horizonte, Brasil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1567295,Hacı Ârif Bey - türkischer Komponist.jpg,Unknown author,Public domain,,ok
Q1567719,Haemorrhage at Barroselas metalfest.jpg,pedroCarvalho,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q156783,Haddaway Dezember 2015 in Düsseldorf.jpg,Stefan Rittershaus -Steri Sport &amp; Pressefotografie-,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q156872,Slade 18041977 01 400.jpg,Helge Øverås,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1569294,Haim Moshe.JPG,de:Benutzer:datafox,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q1569811,"Steve Strange, lead singer of English New Wave group ""Visage"".jpg",Andrewhurley1969,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q157026,Dark Tranquillity – Hamburg Metal Dayz 2014 01.jpg,Frank Schwichtenberg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1570833,The Real McKenzies-1.jpg,Eelko Lommers / Be-A-Muze,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,ok
Q1571747,Morris Day & The Time 2013.jpg,Justin Higuchi,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1573029,VEIL OF MAYA in concert.JPG,Gunmetal Angel,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q15730804,(싹튜브) SAC 방송댄스과 졸업발표회 축하메세지 (샤넌).jpg,서울종합예술실용학교 공식 영상채널 싹튜브,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q157327,Silverchair.jpg,Jökull Auðunsson,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1573838,"Otros-Aires-in-Aram-Khachatryan-Concert-Hall-with-tango-performance-by-Arman-and-Maria,-Yerevan-2023.jpg",Aleksey Chalabyan a.k.a Xelgen,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q15777045,Migos Veld festival 2017.jpg,The Come Up Show,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
