wikidata_id,name,kind,start,country,genres,photo_file,photo_author,photo_license,photo_license_url
Q211583,The Strokes,group,1998,United States,Q98528290|Q183504|Q1899347,TheStrokes.jpg,Matt,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q211588,Nick Drake,person,1969,United Kingdom,Q649634|Q98528178|Q89363113,,,,
Q2115954,Psychic TV,group,1982,United Kingdom,Q936942,,,,
Q2116423,Univers Zéro,group,1999,Belgium,Q3630966,UniversZero.jpg,Hawkins from Washington DC,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q2117272,Tom Petty and the Heartbreakers,group,1976,United States,Q747717|Q2526653,Tompetty indy.jpg,The original uploader was Mudcrutch at English Wikipedia.,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q2117321,Kishori Amonkar,person,1932,Dominion of India,Q1770695|Q62128,,,,
Q2117518,Ween,group,1984,United States,Q1391336,Ween in Edmonton Alberta.jpg,Bussche at English Wikipedia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q211770,T. Rex,group,1967,United Kingdom,Q76092,Marc Bolan In Concert 1973.jpg,ABC Television,Public domain,
Q2117780,Reginaldo Rossi,person,1964,Brazil,Q2464314,Reginaldo Rossi na praça Castro Alves.jpg,Patrick Silva,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q2118895,The Association,group,1965,United States,Q2461933,The Association 1968.JPG,Warner Bros. Records,Public domain,
Q211965,The Moody Blues,group,1964,United Kingdom,Q65937817|Q719927,The Moody Blues 923-9509.jpg,"Nationaal Archief, Den Haag, Rijksfotoarchief: Fotocollectie Algemeen Nederlands Fotopersbureau (ANEFO), 1945-1989 - neg",CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en
Q212015,Johnny Hallyday,person,1957,France,Q1636684,Johnny Hallyday 2012 3.jpg,Georges Biard,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q2120164,Wardruna,group,2003,Norway,Q106621114|Q1798870,Wardruna @ Roadburn 2015 03.jpg,Grywnn,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q2121062,The Weeknd,person,2009,Canada,Q7118426,The Weeknd Portrait by Brian Ziff.jpg,Brian Ziff,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q212168,The Shadows,group,1958,United Kingdom,Q1650296,"Cliff Richard aankomst met zijn Shadows, Bestanddeelnr 913-7397.jpg",Harry Pot for Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en
Q2123849,R. Dean Taylor,person,1961,Canada,Q1928583,,,,
Q2123902,R. L. Burnside,person,1960,United States,Q5762403,RL Burnside.jpg,Danny Norton,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q212455,Boøwy,group,1981,Japan,Q11331157|Q1055871,Boφwy 1984.jpg,Rock'n'rollCircusReview,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q212464,New Kids on the Block,group,1984,United States,Q739138,NKOTB 2008-11-06.jpg,goaliej54,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q212512,Hariprasad Chaurasia,person,1957,Dominion of India,Q1323698|Q1770695,Hariprasad Chaurasia in July 2015 (1).jpg,Suyash Dwivedi,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q212533,Grateful Dead,group,1965,United States,Q206159|Q236932|Q106581777,Grateful Dead (1970).png,Herb Greene,Public domain,
Q212549,Charles Trenet,person,1933,France,Q1062400,Charles Trenet - 1951 - 1 (cropped).jpg,Comet Photo AG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q212715,DragonForce,group,1999,United Kingdom,Q57143,Dragonforce - Elbriot 2019 07.jpg,Frank Schwichtenberg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q212762,Burt Bacharach,person,1950,United States,Q848399|Q1141081,Burt Bacharach 1972.JPG,ABC Television,Public domain,
Q21285312,Ali Kiba,person,2006,Tanzania,Q630689,Ali Kiba 2017.jpg,Suzanese,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q2130817,Randy Stonehill,person,1971,United States,Q6188299,Randy Stonehill.jpg,Mactographer,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q213388,Aqua,group,1989,Denmark,Q2076779|Q517415,Aqua Gron Concert 2008.jpg,BulsaraAndDeacon,Public domain,
Q213538,Flo Rida,person,2000,United States,Q2572585,Flo Rida2012.jpg,Liam Mendes,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q2136070,Red Simpson,person,1966,United States,Q804401|Q7847156,Red Simpson.png,Omac Artists Corp.,Public domain,
Q2136093,Red Sovine,person,1935,United States,Q7847156,,,,
Q2136387,Redshift,group,,United Kingdom,Q530750,,,,
Q213647,Barry White,person,1960,United States,Q3963051,"Barry White, Bestanddeelnr 927-0098 (cropped).jpg",Fotograaf Onbekend / Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en
Q213887,Pat Metheny,person,1974,United States,Q105527|Q5928480,Pat Metheny Barcelona 2008.jpg,badosa,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q213900,Friedrich Hollaender,person,1896,Germany,Q111535905|Q16154635,Friedrich Hollaender (cropped).jpg,"OTFW, Berlin",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q213923,Porcupine Tree,group,1987,United Kingdom,Q49451,"Porcupine Tree - Live at Auditorium Parco della Musica, Rome (June 24, 2023) - 8979.jpg",Luca Dell'Orto,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q2139942,Solitude Aeturnus,group,1987,United States,Q5834708,,,,
Q2140182,Reijo Taipale,person,1952,Finland,Q1762761,Reijo Taipale-8.jpg,Motopark,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q214039,Beastie Boys,group,1981,United States,Q877693|Q438503|Q7410145,Beastie Boys 2009 (6184423405).jpg,Maddy Julien,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q2141308,Subhumans,group,1980,United Kingdom,Q486365,Subhumans.jpg,Arielle Cunnea,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q2141857,Tourniquet,group,1989,United States,Q822914,Ted Kirkpatrick of Tourniquet.jpg,"Ted Kirkpatrick, released under his permission",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q214227,T.I.,person,1999,United States,Q1253172|Q2913982,T.I. 2022 Interview.png,HOTSPOTATL,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q2142320,The Seeds,group,1965,United States,Q211573|Q135112757,The Seeds 1966.jpg,Montgomery Ward. This is an ad promoting the group's new album.,Public domain,
Q2142533,Relatives Menschsein,group,1991,Germany,Q1362878,,,,
Q2142713,The Ex,group,1979,Netherlands,Q659599,TheEx June2004.jpg,The original uploader was Schorle at German Wikipedia.,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q214418,The Bangles,group,1981,United States,Q1190565|Q1432934,Bangles at Festival of Friends 2012.jpg,Tabercil,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q214486,Procol Harum,group,1967,United Kingdom,Q719927,Procol Harum.jpg,Mzopw,Public domain,
Q214548,Andy Williams,person,1938,United States,Q1443316,Andy Williams 1963.JPG,NBC Television,Public domain,
Q214813,Amália Rodrigues,person,1939,Portugal,Q185676,"Amália Rodrigues ('Fado et Flamenco', Columbia, 1956), cropped.png",Unknown author,Public domain,
Q21484134,Nora En Pure,person,2009,South Africa,Q116296482,Nora en Pure.jpg,Grbrowne,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q21485176,La Luz,group,2012,United States,Q110141586,"La Luz performing at Siberia in New Orleans, LA 5 March 2015.jpg",Shark2000br,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q214959,Harry Belafonte,person,1949,United States,Q752785,Harry Belafonte 2011 Shankbone.JPG,David Shankbone,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q214964,Gilles Binchois,person,1400,Kingdom of France,Q2995521,Gilles Binchois.jpg,Unattributed,Public domain,
Q214990,New Order,group,1980,United Kingdom,Q2187392|Q2281409,"New Order, Chile 2019 (39751785423).jpg",RL GNZLZ from Chile,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q215120,Cole Porter,person,1891,United States,Q1121111,Coleporter.jpg,"unattributed, see link",Public domain,
Q215128,Tomás Luis de Victoria,person,1572,Spain,Q201405,Tomás Luis de Victoria.jpg,Unknown author,Public domain,
Q215161,Charles-Marie Widor,person,1844,France,Q140544,Charles-Marie Widor (2).jpg,"Paul Berger (photographer). Breitkopf &amp; Härtel, London (publisher).",Public domain,
Q2151848,Riders in the Sky,group,1977,United States,Q1425111,Riders January 2006 2.jpg,No machine-readable author provided. Rossstatham assumed (based on copyright claims).,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5
Q215333,Carl Czerny,person,1791,Austrian Empire,Q207841,Carl Czerny.jpeg,Blasius Höfel,Public domain,
Q215359,Dean Martin,person,1932,United States,Q1196752,Dean Martin - publicity.JPG,Studio,Public domain,
Q215546,Carrie Underwood,person,2004,United States,Q65937954,Carrie Underwood in 2012.jpg,dephisticate,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q215556,Paul Dukas,person,1865,France,Q271802,Paul Dukas 01.jpg,Own work,Public domain,
Q215747,Hugo Wolf,person,1860,Austria–Hungary,Q4797274|Q216860,Postcard-1910 Hugo Wolf.jpg,UnknownUnknown Photograf,Public domain,
Q21620939,Kane Brown,person,2014,United States,Q138314533,Kane Brown at Joint Forces Training Base in 2018.jpg,"California National Guard, Senior Airman Crystal Housman",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q21621487,San Holo,person,2013,Kingdom of the Netherlands,Q22908553,San Holo (2018).jpg,DWDD,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q2162641,M1dy,person,,Japan,Q3098078,,,,
Q216288,Garth Brooks,person,1985,United States,Q83440|Q65937954,Garth Brooks 2019 By Glenn Francis.jpg,Toglenn,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q2164080,Tiger Army,group,1996,United States,Q13627677,July Stuff 032.jpg,Breakfastface at en.wikipedia,Public domain,
Q216450,Mercedes Sosa,person,1950,Argentina,Q597493|Q1151259|Q9051102|Q3106448,"Mercedes Sosa, by Annemarie Heinrich.jpg",Annemarie Heinrich,Public domain,
Q2164548,Rotterdam Terror Corps,group,1993,Netherlands,Q388906|Q820049,,,,
Q2164812,Samhain,group,1983,United States,Q830325,Danzig Getaway Rock Festival 2011.jpg,Andreas,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q2164974,The Suicide Machines,group,1991,United States,Q2657409,"Suicide Machines live in Fort Collins, 2005.jpg","Greg Younger from Fort Collins, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q2165220,George Baker Selection,group,1967,Netherlands,Q1936659,George Baker Selection - TopPop 1974 4.png,AVRO,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en
Q2165679,The Surfaris,group,1962,United States,Q220830|Q106581470,SurfarisByPhilKonstantinPublicDomain.jpg,Philkon Phil Konstantin,Public domain,
Q2165980,The Beat,group,1978,United Kingdom,Q209498,English Beat - Seattle 2010 - 18.jpg,Joe Mabel,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q2166019,Ronnie Laws,person,1972,United States,Q38656,,,,
Q2166038,Ronny & The Daytonas,group,1964,United States,Q112939200,,,,
Q2168041,Rotary Connection,group,1966,United States,Q2743435,Rotary Connection (Cadet publicity photo).jpg,Distributed by Cadet Records,Public domain,
Q216856,N.W.A.,group,1986,United States,Q429264|Q753679,,,,
Q217160,Kenny Rogers,person,1958,United States,Q2280497|Q16295131,KennyRogers.jpg,"John Mathew Smith &amp; www.celebrity-photos.com from Laurel Maryland, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q217317,Andrea Gabrieli,person,1533,Republic of Venice,Q207683|Q746743,,,,
Q217360,Florence + the Machine,group,2007,United Kingdom,Q95469495,Florence and the Machine.jpg,Jason Persse,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q2174541,Rudresh Mahanthappa,person,1971,United States,Q6025624,Rudesh-mahanthappa.jpg,Hreinn Gudlaugsson,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q217716,DJ Shadow,person,1989,United States,Q205560|Q1046801|Q1077172|Q7410145,DJ Shadow tim festival.jpg,Flickr member Daigo Oliva,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q217787,Carole King,person,1958,United States,Q89363113|Q28206879,CaroleKingHWOFDec2012.jpg,Angela George,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q217839,Otis Redding,person,1958,United States,Q131272|Q1567032|Q96376126,Otis Redding (2).png,Volt Records,Public domain,
Q218083,Josh Groban,person,1997,United States,Q56342556|Q2336819,Josh Groban (Cropped).jpg,"Christopher Simon from Pasadena CA, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q218149,Zodiac Mindwarp and the Love Reaction,group,1986,United Kingdom,Q1987105,Zodiac Lamour.jpg,Kanegon68,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q218178,Ensiferum,group,1995,Finland,Q484179,Ensiferum Rockharz 2026 17.jpg,S. Bollmann@S._Bollmann,Attribution,
Q218255,Electric Light Orchestra,group,1970,United Kingdom,Q65937817|Q719927|Q3397882,Elo 27041978 04 800.jpg,Helge Øverås,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q2182711,Max Neuhaus,person,1957,United States,Q1744327,Max Neuhaus.jpg,Knoxvillearts,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q21857084,Bones,person,2010,United States,Q16829781,BONES In 2018.png,Yungturkeyslap,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q218837,The Supremes,group,1959,United States,Q11700065|Q9078960,The Supremes 1966.JPG,CBS Television,Public domain,
Q218866,L'Arc-en-Ciel,group,1991,Japan,Q1055871,L'arc En Ciel @ MSG - 3-25-12 - 040.jpg,"May S. Young from Metro NYC, United States",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q218992,Nelly,person,1993,United States,Q2572585,Iverson Nelly 2 (cropped) (2) (3x4).jpg,reeb0k2008,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q218997,The 101ers,group,1974,England,Q1431327,,,,
Q21914464,Dua Lipa,person,2014,Kosovo,Q211756,Dua Lipa-69798 (cropped).jpg,Harald Krichel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q219519,Phillip Phillips,person,2009,United States,Q123421101,"Phillip Phillips at the American Idols Live! Tour 2012 at Seattle Center's Key Arena, July 2012.jpg",© David Conger :: davidconger.com,CC BY-SA 1.0,https://creativecommons.org/licenses/by-sa/1.0
Q219782,Dusty Springfield,person,1958,United Kingdom,Q885561,Dusty Springfield.png,Philips Records,Public domain,
Q2198055,Quadrophonia,group,1991,Netherlands,Q112663444,,,,
Q219874,Village People,group,1977,United States,Q58339,VillagePeople1978.jpg,Mario Casciano,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q220050,Righeira,group,1983,Italy,Q744417,Digi Johnz.jpg,Johnz60,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q2201526,Quintino,person,2007,Kingdom of the Netherlands,Q1228230,Quintino - KingsDay Groningen 2014.png,Richard Broekhuijzen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q220707,Muddy Waters,person,1941,United States,Q9759|Q640097|Q1071873,Muddy Waters.jpg,Jean-Luc Ourlin,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q220730,The Killers,group,2001,United States,Q2281409,KillersBST080717-38 (35742625041) (cropped).jpg,Raph_PH,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q22080761,Car Seat Headrest,group,2010,United States,Q108123046,"Car Seat Headrest, 100 Club, 2016.jpg",Paul Hudson,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q22087924,Balam Acab,person,2010,United States,Q1840167,,,,
Q2210108,Sabri Brothers,group,1956,,Q512410,TheSabriBrothersFull.jpg,Chishtiali.786,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q221021,Yo La Tengo,group,1984,United States,Q183504|Q2545135,Yo La Tengo.jpg,"Zach Klein from New York, New York, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q2210985,Sacrilege,group,1984,United Kingdom,Q112593597,,,,
Q22121823,Monomono,group,1971,Nigeria,Q3606268,,,,
Q22121828,Hillsong Worship,group,1983,Australia,Q1339121,,,,
Q22129264,Suchmos,group,2013,Japan,Q113086512,,,,
Q221450,Luciano Berio,person,1947,Italy,Q612024|Q1326777,Luciano Berio.jpg,Unknown - original uploader was Iflwlou at zh.wiki,Public domain,
Q221479,Gilberto Gil,person,1965,Brazil,Q1046768|Q1413061,22.05.2026 - Gilberto Gil (cropped).jpg,Ricardo Stuckert / PR,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q221494,Quiet Riot,group,1973,United States,Q188539,,,,
Q2217509,Sammy Kaye,person,1910,United States,Q137799958,Sammy Kaye 1952.JPG,"MCA-Music Corporation of America; photographer: James Kriegsmann, New York.",Public domain,
Q222021,2Baba,person,1994,Nigeria,Q25099840,2face Idibia.png,NdaniTV,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q22210692,Dr. Peacock,person,2002,Kingdom of the Netherlands,Q1455487,Dr peacock-1532354920.png,Marlies Tjarks,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q222517,Blackstreet,group,1991,United States,Q840065,,,,
Q222628,Small Faces,group,1965,United Kingdom,Q98528293,Small Faces (1965).png,Press Records,Public domain,
Q222856,2 Live Crew,group,1982,United States,Q546206,,,,
Q222900,2 Unlimited,group,1991,Netherlands,Q216961,2U Live Photo NEWCUT.jpg,AcerBen,Public domain,
Q222918,2nd Chapter of Acts,group,1973,United States,Q6188299,2nd-Chapter-of-Acts.jpg,David Ball,CC BY 2.5,https://creativecommons.org/licenses/by/2.5
Q223148,Headhunterz,person,2003,Kingdom of the Netherlands,Q223840|Q108297238,Headhunterz.jpg,M.F. Naaldenberg at nl.wikipedia,Attribution,
Q223161,Aphex Twin,person,1985,Ireland,Q9778|Q193207|Q9149801|Q660984|Q1259016|Q817138|Q105763581,Aphextwin1.jpg,Blackphoenix94,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q223167,Bob Sinclar,person,1987,France,Q949369|Q1455292,Bob Sinclar 2011.jpg,Georges Biard,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q223258,Bohuslav Martinů,person,1890,United States,Q106576145,Martinu 1945.jpg,Unknown author,CC BY-SA 3.0 cz,https://creativecommons.org/licenses/by-sa/3.0/cz/deed.en
Q22337570,Min Huifen,person,1945,People's Republic of China,Q106634987,Min Huifen childhood.jpg,Unknown author,Public domain,
Q22341183,Midori Takada,person,1978,Japan,Q112159506,,,,
Q223443,Devendra Banhart,person,2002,Venezuela,Q2404568,DEVENDRA BANHART DUKOFF.JPG,Eggo123,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q223495,The Carpenters,group,1969,United States,Q217191,Carpenters 1974.jpg,A&amp;M Records,Public domain,
Q2236728,Xenomorph,group,1994,Netherlands,Q2452152,,,,
Q223769,DMX,person,1985,United States,Q966564,DMX.rapper (cropped).jpg,Mika-photography,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q2238317,Amenra,group,1999,Belgium,Q98528292|Q41343,Amenra (2026).png,Joost Pauwels,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en
Q223875,Erykah Badu,person,1994,United States,Q268253,Erykah Badu in Nation19 Magazine.jpg,Radiobums at English Wikipedia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q2240661,Pata Negra,group,1978,Spain,Q6110311|Q3053954,Pata-Negra Alcazar Jerez-dsc01073.jpg,El Pantera,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q224565,311,group,1988,United States,Q877693|Q7308175,311 Austin.jpg,Eli Watson,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q2246954,Hồ Ngọc Hà,person,2000,Vietnam,Q5398894,Ha Ho in 2019.png,SAIGONTV OFFICIAL,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q225131,Bix Beiderbecke,person,1903,United States,Q906647,Bix Beiderbecke cropped.jpg,Unknown author,Public domain,
Q2252204,The Long Ryders,group,1983,United States,Q1432934|Q2268922,Longryders2023.jpg,OttoJohn,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q2253282,The Varukers,group,1979,United Kingdom,Q383615,Varukers.jpg,GothEric from Italy,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q2253861,Pansy Division,group,1991,United States,Q930995,Pansy Division-5.jpg,Alan Bearce,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
