wikidata_id,musicbrainz_id,name,parent_wikidata_id,parent_name,level,children_direct,descendants_total,display_rule,epoch_year,origin,group,bpm_min,bpm_max,parent_choice,wikidata_parents_raw,wikipedia_links,featured,family_shape,family_hue
Q2089511,2bd1ff1a-777d-4c5c-a1cb-92792adcf10c,death-doom,Q186170,doom metal,3,0,0,ring,1992,United Kingdom,,,,single,doom metal,28,,,
Q483352,cc4cf136-5690-4ee3-a62b-b172febfe322,thrash metal,Q12326776,metal music,2,2,2,ring,1980,Canada · Germany · United Kingdom · United States,EXTREME METAL,,,single,extreme metal,71,,,
Q932977,9f7c0c5a-9a5e-4bbc-bf98-036d2d98bbe3,crossover thrash,Q483352,thrash metal,3,0,0,ring,1985,Canada · United States,,,,auto,hardcore punk | thrash metal,27,,,
Q56377253,54495e1c-4f04-4bba-8dab-d3d8c2d3e8c1,technical thrash metal,Q483352,thrash metal,3,0,0,ring,,,,,,single,thrash metal,1,,,
Q57143,f0b0aa5f-ed81-456b-85ab-492002a29eeb,power metal,Q12326776,metal music,2,0,0,ring,1982,Europe,CLASSIC & POWER METAL,,,single,metal music,53,,,
Q484344,5c7785e6-a0b4-4441-a1e6-4fd4c0066a5f,progressive metal,Q12326776,metal music,2,1,1,ring,1984,United States,PROGRESSIVE & SYMPHONIC,,,auto,metal music | progressive music,56,,,
Q2532560,2c63c5f4-280d-466c-bcd1-7905a4795d5b,djent,Q484344,progressive metal,3,0,0,ring,1995,Sweden · United Kingdom,,,,single,math metal,30,,,
Q20378,7983ff25-ddf9-411e-a7f9-6cca238bff79,alternative metal,Q12326776,metal music,2,3,3,ring,1985,United States,CROSSOVER METAL,,,single,alternative music | metal music,53,,,
Q667659,0caaa092-27c4-413e-841c-7c4deeec57a7,funk metal,Q20378,alternative metal,3,0,0,ring,1985,United States,,,,auto,alternative metal | funk rock,38,,,
Q856872,22623d74-4676-4853-aed9-921ae6fad495,rap metal,Q20378,alternative metal,3,0,0,ring,1985,United States,,,,auto,alternative metal | rap rock,34,,,
Q263734,bbad9cda-bde2-448e-821c-7ebf85a54020,nu metal,Q20378,alternative metal,3,0,0,ring,1995,United States,,,,single,alternative metal,66,,,
Q641357,77c0160b-8090-4493-b229-890addfee1df,avant-garde metal,Q12326776,metal music,2,0,0,ring,1985,Europe,PROGRESSIVE & SYMPHONIC,,,single,metal music,39,,,
Q132438,12568698-97cc-49a9-80ab-9c5e3fe4dd33,black metal,Q12326776,metal music,2,10,11,dial,1985,England · Finland · Norway · Sweden,EXTREME METAL,,,single,extreme metal,71,,,
Q213149,fc736acd-9413-4b86-b8d4-47e9ce61d561,viking metal,Q132438,black metal,3,0,0,ring,1980,Finland · Norway · Scandinavia · Sweden,RAW & DISSONANT,,,auto,black metal | folk metal,44,,,
Q13586773,3f845f15-6580-4910-ac94-fda34a8c1d63,war metal,Q132438,black metal,3,0,0,ring,1989,,RAW & DISSONANT,,,single,black metal,3,,,
Q111971710,5cb5960d-92b6-4a08-a4a8-8261216712ab,black noise,Q132438,black metal,3,0,0,ring,1990,,RAW & DISSONANT,,,auto,black metal | noise music,0,,,
Q1621467,86a383d3-a4cc-4690-9a0f-f8ee83f7492d,symphonic black metal,Q132438,black metal,3,0,0,ring,1990,Norway · Sweden,ATMOSPHERIC & MELODIC,,,auto,black metal | symphonic metal,28,,,
Q2997058,74ed98e0-d2f4-4d34-9a51-0c18c1303726,melodic black metal,Q132438,black metal,3,0,0,ring,1992,United States,ATMOSPHERIC & MELODIC,,,single,black metal | melodic metal,9,,,
Q65937017,d14a4c4a-bea5-4b08-b945-59b048acd2d5,atmospheric black metal,Q132438,black metal,3,1,1,ring,1993,,ATMOSPHERIC & MELODIC,,,single,black metal,1,,,
Q16855754,a687ea57-487a-440d-b5fd-2f1b2f8b1f57,blackgaze,Q65937017,atmospheric black metal,4,0,0,ring,2003,France,,,,single,atmospheric black metal,22,,,
Q28949059,8b6f2489-4f8a-4bff-80d6-9f39ef672493,depressive black metal,Q132438,black metal,3,0,0,ring,1993,,ATMOSPHERIC & MELODIC,,,single,black metal,15,,,
Q12882577,8130bb79-f50a-47d0-a404-57388861c4ac,pagan black metal,Q132438,black metal,3,0,0,ring,1993,,ATMOSPHERIC & MELODIC,,,single,black metal | pagan metal,1,,,
Q108297198,43b2b269-c235-4c9e-997f-d86aeebf5929,black 'n' roll,Q132438,black metal,3,0,0,ring,2001,,RAW & DISSONANT,,,single,black metal,1,,,
Q126954549,1a481e21-a8dc-4e5f-a797-6279ef8343bc,dissonant black metal,Q132438,black metal,3,0,0,ring,2001,,RAW & DISSONANT,,,single,black metal,0,,,
Q483251,eacfa027-2fad-413f-a2f1-80fa43674f0b,death metal,Q12326776,metal music,2,6,8,ring,1985,Europe · United Kingdom · United States,EXTREME METAL,,,single,extreme metal,65,,,
Q65943557,2692f2d7-d680-4a5c-83f0-48e6e7c3ec6b,old school death metal,Q483251,death metal,3,0,0,ring,1984,,,,,single,death metal,0,,,
Q1076092,db37c56d-e6a7-4809-b549-6f1cb559b559,technical death metal,Q483251,death metal,3,1,1,ring,1988,Canada · Europe · United States,,,,single,death metal,31,,,
Q112144256,f7afad41-4673-4741-a0d0-b124d1e38b0a,dissonant death metal,Q1076092,technical death metal,4,0,0,ring,1998,,,,,single,technical death metal,0,,,
Q2265866,12d11d01-cecc-4f9b-8d3a-99e4590952fe,brutal death metal,Q483251,death metal,3,1,1,ring,1990,,,,,single,death metal,16,,,
Q6130346,d985286b-6296-4f89-91af-03cb97db7324,slam death metal,Q2265866,brutal death metal,4,0,0,ring,,,,,,single,brutal death metal,3,,,
Q253918,5eeb0431-8160-40a7-ae44-c2ad01fed156,melodic death metal,Q483251,death metal,3,0,0,ring,1990,Sweden,,,,single,death metal | melodic metal,54,,,
Q1181308,db15812c-4206-40c7-9a5b-5e6216356cbe,death 'n' roll,Q483251,death metal,3,0,0,ring,1992,Scandinavia,,,,single,death metal,22,,,
Q2599472,f976d48b-965e-4fe9-aaa6-105aab988c7c,blackened death metal,Q483251,death metal,3,0,0,ring,,,,,,auto,black metal | death metal,17,,,
Q178145,c73392a9-adaf-4ee4-b911-97a5892ac917,gothic metal,Q12326776,metal music,2,0,0,ring,1990,United Kingdom,PROGRESSIVE & SYMPHONIC,,,single,metal music,55,,,
Q241662,1a85800e-945e-4a9d-824e-dbd21ca15757,groove metal,Q12326776,metal music,2,0,0,ring,1990,United Kingdom · United States,EXTREME METAL,,,single,extreme metal,46,,,
Q1772422,5c76eb54-7342-4d1f-9d98-a93f2f6aa7f6,stoner metal,Q12326776,metal music,2,0,0,ring,1990,,DOOM & SLUDGE,,,single,metal music,4,,,
Q484179,f5b0242a-ede0-4929-9361-4eddeb0516b5,folk metal,Q12326776,metal music,2,2,2,ring,1991,Europe · Germany · Iran · Israel · Russia · Scandinavia · United Kingdom,PROGRESSIVE & SYMPHONIC,,,single,metal music,51,,,
Q2525544,09abb62f-526c-408f-bfbb-6793eb1864bb,Celtic metal,Q484179,folk metal,3,0,0,ring,1994,Ireland,,,,single,folk metal,14,,,
Q15629158,f812b8f5-537d-4218-a2b5-417ba470c993,medieval metal,Q484179,folk metal,3,0,0,ring,1995,Germany,,,,single,folk metal,8,,,
Q1433387,9e5374b1-1f09-4c27-827a-d4e6aff4cc29,drone metal,Q12326776,metal music,2,0,0,ring,1992,Japan · United States,DOOM & SLUDGE,,,single,metal music,28,,,
Q720959,66544dbb-08a8-44c2-a21a-4d251481d2b6,sludge metal,Q12326776,metal music,2,1,1,ring,1992,United States,DOOM & SLUDGE,,,single,extreme metal,36,,,
Q98528292,a592dfc6-b601-4347-a060-a78ffabe4a8e,atmospheric sludge metal,Q720959,sludge metal,3,0,0,ring,1993,,,,,auto,post-metal | sludge metal,0,,,
Q486415,2a4cae89-5a5a-44b7-9cf8-bf92c38a31dc,symphonic metal,Q12326776,metal music,2,0,0,ring,1995,Europe,PROGRESSIVE & SYMPHONIC,,,single,metal music,54,,,
Q41343,e214700e-dae1-4b69-81e9-276e4e88fa32,post-metal,Q12326776,metal music,2,1,1,ring,1996,United Kingdom · United States,DOOM & SLUDGE,,,single,metal music,34,,,
Q124080511,f1437f4a-94b8-4828-9770-08e9421d5a7d,doomgaze,Q41343,post-metal,3,0,0,ring,2001,,,,,single,post-metal,0,,,
Q5690120,a12fb710-1420-4e81-a24b-d82c7210c00f,trance metal,Q12326776,metal music,2,0,0,ring,2005,,CROSSOVER METAL,,,single,metal music,2,,,
Q16096634,5319fada-431d-4b16-ac6f-37e24b2201b5,kawaii metal,Q12326776,metal music,2,0,0,ring,2010,Japan,CROSSOVER METAL,,,single,metal music,20,,,
Q3908370,77365c92-f25b-4ed3-8d02-03aae8b6df0e,pop metal,Q12326776,metal music,2,0,0,ring,,,CROSSOVER METAL,,,single,metal music,14,,,
Q56353998,6cac3aeb-00c3-4125-b1bc-ec5e074d6ea3,Southern metal,Q12326776,metal music,2,0,0,ring,,,CLASSIC & POWER METAL,,,single,metal music,2,,,
Q107267446,111303a5-ca25-47ea-aaef-3ca9ac6fb77f,rock andino,Q11399,rock music,1,0,0,ring,1970,,SCENES AROUND THE WORLD > LATIN AMERICA,,,auto,Andean music | rock music,0,,,
Q1431327,86c3d53d-c9db-44a2-930c-d3145cbf7b7b,pub rock,Q11399,rock music,1,0,0,ring,1972,United Kingdom,ROOTS ROCK > BLUES & SOUTHERN ROCK,,,single,rock music,25,,,
Q145980,281e2c3f-80ad-4bc4-8b30-54222dee3b9c,Zamrock,Q11399,rock music,1,0,0,ring,1972,Zambia,SCENES AROUND THE WORLD > AFRICA & THE MIDDLE EAST,,,single,music of Zambia | rock music,11,,,
Q747717,52856ec0-9f9b-45f4-ab09-1bb8cc0a98e4,heartland rock,Q11399,rock music,1,0,0,ring,1975,United States,ROOTS ROCK > BLUES & SOUTHERN ROCK,,,single,rock music,24,,,
Q187760,56407f9d-3398-4bf3-bbbd-ea372fa5adeb,new wave,Q11399,rock music,1,1,1,ring,1976,United Kingdom · United States,NEW WAVE & ALTERNATIVE,,,single,rock music,57,,,
Q597240,391a797d-50d7-46df-b380-39ccacd52a09,New Romantic,Q187760,new wave,2,0,0,ring,1979,,,,,single,new wave,31,,,
Q11366,ceeaa283-5d7b-4202-8d1d-e25d116b2a18,alternative rock,Q11399,rock music,1,10,26,dial,1978,United Kingdom · United States,NEW WAVE & ALTERNATIVE,,,single,alternative music | rock music,71,,,
Q1055871,d181e978-c908-4f33-b2a2-f7454d0cb2c1,Japanese rock,Q11366,alternative rock,2,1,1,ring,1965,Japan,INDIE & GUITAR,,,single,alternative rock | music of Japan,22,,,
Q113563746,d03d0c50-c6f4-4539-b18f-1ea0e75015ac,yakousei,Q1055871,Japanese rock,3,0,0,ring,,,,,,single,Japanese rock,0,,,
Q485395,d9858aef-25bf-478b-b135-b900aa1f0fd1,gothic rock,Q11366,alternative rock,2,1,1,ring,1979,United Kingdom · United States,INDIE & GUITAR,,,auto,alternative rock | post-punk,53,,,
Q1164252,d5e21e4f-f6fe-464d-b269-14cf670a6949,deathrock,Q485395,gothic rock,3,0,0,ring,1978,United States,,,,auto,gothic rock | punk rock,25,,,
Q183504,ccd19ebf-052c-4afe-8ad9-fbb0a73f94a7,indie rock,Q11366,alternative rock,2,7,7,ring,1981,Europe · United Kingdom · United States,INDIE & GUITAR,,,single,alternative rock | independent music,60,,,
Q267287,0bc15cf0-7c55-45ea-a6fb-930a33e2bbcf,Dunedin sound,Q183504,indie rock,3,0,0,ring,1981,New Zealand,,,,single,indie rock,7,,,
Q592330,6242615b-5620-465b-b6fb-2e593e90cbad,dream pop,Q183504,indie rock,3,0,0,ring,1982,United States,,,,single,indie rock,33,,,
Q2545135,1208a8e7-e5bd-4891-9f81-9a9fdfceeb39,noise pop,Q183504,indie rock,3,0,0,ring,1985,United Kingdom · United States,,,,single,indie rock,19,,,
Q108123046,f2e920a2-a2b4-4688-b9c4-913224e9f140,slacker rock,Q183504,indie rock,3,0,0,ring,1985,,,,,single,indie rock,7,,,
Q1490170,8d3d9402-79df-4d91-946c-ea041acfb3cc,slowcore,Q183504,indie rock,3,0,0,ring,1993,United Kingdom · United States,,,,single,indie rock,13,,,
Q110141586,0ef9454d-94fa-416d-97b8-b7864c3e0ed7,indie surf,Q183504,indie rock,3,0,0,ring,2009,,,,,auto,indie rock | surf music,1,,,
Q896513,073f0dc7-e49c-4170-ba88-655597f0cca4,Hamburger Schule,Q183504,indie rock,3,0,0,ring,,Germany,,,,single,indie rock,5,,,
Q10926,ef0c2769-9c8f-49fc-b66e-27b8242b004a,emo,Q11366,alternative rock,2,4,5,ring,1984,United States,GRUNGE & EMO,,,auto,alternative rock | punk music,61,,,
Q3724735,17466ce1-b750-4f75-9341-c68b16531ba3,emo pop,Q10926,emo,3,0,0,ring,1995,United States,,,,single,alternative rock | emo,8,,,
Q11363,8fea0cb0-4205-49cb-95e8-bc1122857c7d,screamo,Q10926,emo,3,1,1,ring,1995,United States,,,,auto,emo | post-hardcore,33,,,
Q9253748,6cf9c00f-f046-4b7a-8ffe-2932bb6cb064,emo violence,Q11363,screamo,4,0,0,ring,,,,,,single,screamo,2,,,
Q131481683,30335a76-0814-4202-b8a1-31d8b987e4d8,mall screamo,Q10926,emo,3,0,0,ring,,,,,,auto,alternative rock | emo | post-hardcore,1,,,
Q39052425,e85a2565-d33d-4697-b55b-82803901d1a0,Midwest emo,Q10926,emo,3,0,0,ring,,,,,,auto,emo | indie rock,11,,,
Q2187392,8301f73c-9166-4108-bfeb-4fd22dc19083,alternative dance,Q11366,alternative rock,2,2,2,ring,1985,United Kingdom,GRUNGE & EMO,,,auto,alternative rock | club/dance music,20,,,
Q1987105,b9c9a69d-5fc2-4317-b25d-5a96c8c9478a,grebo,Q2187392,alternative dance,3,0,0,ring,1986,,,,,single,alternative dance,9,,,
Q1995980,041b2388-b2d7-4fd9-a3cd-fa49e3195089,new rave,Q2187392,alternative dance,3,0,0,ring,2003,United Kingdom,,,,auto,alternative dance | indie rock,15,,,
Q11365,3f08faa9-6c3e-4b6d-b4b8-08eea45954e2,grunge,Q11366,alternative rock,2,0,0,ring,1985,United States,GRUNGE & EMO,,,single,alternative rock,72,,,
Q272167,a4012b2e-5c27-4f81-8781-9ae5998d882c,shoegaze,Q11366,alternative rock,2,0,0,ring,1987,United Kingdom,INDIE & GUITAR,,,single,alternative rock,48,,,
Q379671,bbb1310c-24cb-4fc9-97c4-f93e4549f1e2,post-grunge,Q11366,alternative rock,2,0,0,ring,1994,United Kingdom · United States,GRUNGE & EMO,,,single,alternative rock,38,,,
Q2324411,26eac6f1-bcf8-499c-82a6-ef0f13cb054c,geek rock,Q11366,alternative rock,2,0,0,ring,1995,United States,INDIE & GUITAR,,,single,alternative rock | nerd music,12,,,
Q3231749,a493b79c-4072-4371-a14c-446b1027982a,post-Britpop,Q11366,alternative rock,2,0,0,ring,1998,United Kingdom,GRUNGE & EMO,,,single,alternative rock,20,,,
Q2526653,caec8f8d-d862-4b62-9942-5622c2c18446,mainstream rock,Q11399,rock music,1,0,0,ring,1981,United Kingdom · United States,HARD & ARENA ROCK,,,single,rock music,3,,,
Q877693,b4b184b7-6224-478e-a273-f9da9ee30136,rap rock,Q11399,rock music,1,0,0,ring,1982,United States,FUSIONS,,,auto,hip-hop | rapping | rock music,39,,,
Q2281409,2c473395-9cd5-465d-8d85-c308de067c04,dance-rock,Q11399,rock music,1,0,0,ring,1983,United Kingdom · United States,FUSIONS,,,auto,club/dance music | rock music,19,,,
Q131425,823e4a7f-ade7-4d34-927a-721c60469b81,visual kei,Q11399,rock music,1,2,2,ring,1984,Japan,SCENES AROUND THE WORLD > ASIA,,,attach,music of Japan | popular music,43,,,
Q124361699,ff3c1f86-02b7-4e21-8038-4144113ef794,loud kei,Q131425,visual kei,2,0,0,ring,,,,,,single,visual kei,0,,,
Q133826304,6e0ace30-b85c-456a-a424-abf1fcf6cd50,soft visual,Q131425,visual kei,2,0,0,ring,,,,,,single,visual kei,0,,,
Q1132152,a6b55d73-bba3-49fc-a361-ca4bde004717,math rock,Q11399,rock music,1,1,1,ring,1986,Japan · United States,ART & PROGRESSIVE ROCK > PSYCHEDELIC & EXPERIMENTAL,,,single,rock music,31,,,
Q113676976,733c2be8-296b-41f4-abcb-3faa09591c43,math pop,Q1132152,math rock,2,0,0,ring,,,,,,auto,indie rock | math rock,0,,,
Q13060093,5cf90924-d771-4eb2-a07a-450f0963bf9f,Sufi rock,Q11399,rock music,1,0,0,ring,1992,India · Pakistan · Turkey,SCENES AROUND THE WORLD > AFRICA & THE MIDDLE EAST,,,single,Sufi music | music of South Asia | rock music,10,,,
Q65936391,00055e8b-b951-46e2-af1e-58b5624e7952,acoustic rock,Q11399,rock music,1,0,0,ring,,,"ROOTS ROCK > FOLK, COUNTRY & ACOUSTIC",,,single,acoustic music | rock music,0,,,
Q3606268,41569e0d-9b3f-4ad0-8ddc-85da7cf66e5b,Afro-rock,Q11399,rock music,1,0,0,ring,,,SCENES AROUND THE WORLD > AFRICA & THE MIDDLE EAST,,,single,music of West Africa | rock music,7,,,
Q379033,26af3760-750a-4b5e-a699-78c87697585a,arena rock,Q11399,rock music,1,1,1,ring,,,HARD & ARENA ROCK,,,single,rock music,29,,,
Q16527140,aca1caab-09d1-44b5-ae84-590ff1d218fc,adult-oriented rock,Q379033,arena rock,2,0,0,ring,,,,,,single,arena rock,0,,,
Q56351111,93244085-20e5-4f16-9067-1d19143b3810,classic rock,Q11399,rock music,1,0,0,ring,,,HARD & ARENA ROCK,,,single,rock music,6,,,
Q1391336,8b945b77-ccf8-4e55-a9a5-103cca5c1c96,comedy rock,Q11399,rock music,1,0,0,ring,,United States,POP ROCK,,,auto,comedy music | rock music,16,,,
Q6110311,bb30a9d1-e839-493f-9a17-92b05a99ce20,flamenco rock,Q11399,rock music,1,0,0,ring,,Spain,SCENES AROUND THE WORLD > EUROPE,,,auto,music of Andalusia | rock music,7,,,
Q6453929,8710f56d-31e7-484f-983e-f35d6022cd08,könsrock,Q11399,rock music,1,0,0,ring,,,SCENES AROUND THE WORLD > EUROPE,,,single,rock music,3,,,
Q9261178,ad95bb67-5e87-46c0-978a-8250a6bca0c7,miejski folk,Q11399,rock music,1,0,0,ring,,,SCENES AROUND THE WORLD > EUROPE,,,single,music of Poland | rock music,1,,,
Q98528293,f5ce6b81-b277-4a23-ba23-2e1e2a7e51ac,mod,Q11399,rock music,1,1,1,ring,,,ROCK AND ROLL & GARAGE,,,single,rock music,0,,,
Q2280273,d7bed65c-06c4-4d3e-9cdf-3612728f9059,mod revival,Q98528293,mod,2,0,0,ring,1977,United Kingdom,,,,auto,mod | punk music,10,,,
Q25554481,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music,Q11399,rock music,1,9,80,dial,,,,,,single,rock music,1,4,square,79
Q27190,048a85aa-0713-40af-915f-7e34937ee23c,proto-punk,Q25554481,punk music,2,0,0,ring,1965,United Kingdom · United States,PUNK ROOTS,,,single,punk music,29,,,
Q3071,bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock,Q25554481,punk music,2,17,57,dial,1975,United Kingdom · United States,PUNK ROOTS,,,single,punk music,93,,,
Q486365,e12fe025-4c13-485e-a2fe-ad5bf2cd75eb,anarcho-punk,Q3071,punk rock,3,0,0,ring,1976,United Kingdom · United States,HARDCORE & OI!,,,single,leftist music | punk rock,31,,,
Q646679,3ea5e230-c0e1-4c04-af91-2a4fb07b8afc,Neue Deutsche Welle,Q3071,punk rock,3,0,0,ring,1976,Germany,PUNK FUSIONS,,,auto,music of Germany | new wave | punk rock,23,,,
Q2296495,fd5bea65-15ef-44c4-83fb-ba15013b3596,garage punk,Q3071,punk rock,3,1,1,ring,1977,,POP & SKATE PUNK,,,auto,garage rock | punk rock,19,,,
Q140626408,85123f0d-7395-4862-90d6-379141a147f7,budget rock,Q2296495,garage punk,4,0,0,ring,,,,,,single,garage punk,0,,,
Q274401,221ff39c-4521-49e3-ab52-e4dde85efd1e,oi!,Q3071,punk rock,3,1,1,ring,1977,United Kingdom,HARDCORE & OI!,,,single,punk rock,38,,,
Q1784032,4f4e09e1-fb82-45c5-a428-c4f3092c0196,viking rock,Q274401,oi!,4,0,0,ring,,Sweden,,,,single,oi!,9,,,
Q487914,60e21d01-ce21-4127-86b7-aada79558dab,pop-punk,Q3071,punk rock,3,2,2,ring,1977,Canada · United Kingdom · United States,POP & SKATE PUNK,,,auto,pop music | punk rock,45,,,
Q25099691,2228bcbf-78ca-424a-bf37-9cfa1566d82e,neon pop-punk,Q487914,pop-punk,4,0,0,ring,2005,United States,,,,auto,electronic rock | pop rock | pop-punk,1,,,
Q11661531,2a54647d-bccf-4195-b837-222ab821a323,seishun punk,Q487914,pop-punk,4,0,0,ring,,,,,,single,music of Japan | pop-punk,1,,,
Q460674,89e34d8e-6562-412f-8da3-d040e159e6cd,ska punk,Q3071,punk rock,3,1,2,ring,1977,United Kingdom · United States,PUNK FUSIONS,,,auto,punk rock | third wave ska,33,,,
Q2657409,7aabc697-7c79-4f12-bb6f-ee5d70298a3f,skacore,Q460674,ska punk,4,1,1,ring,,,,,,auto,hardcore punk | ska punk,3,,,
Q116148184,48ee83fd-4c9d-4c10-97fb-c3a737d684ab,crack rock steady,Q2657409,skacore,5,0,0,ring,1993,United States,,,,single,hardcore punk | skacore,1,,,
Q107697441,794ff79a-994a-4ecf-96e9-b7aa510a215f,surf punk,Q3071,punk rock,3,0,0,ring,1977,,ROOTS & REVIVAL,,,auto,punk rock | surf music,2,,,
Q10922,055a6e4d-d929-42ac-ba7a-9d063b254ea5,hardcore punk,Q3071,punk rock,3,14,34,dial,1978,United States,HARDCORE & OI!,,,single,punk rock,65,,,
Q1151260,ad41288f-0803-4e2e-859f-148e7f7b2eae,D-beat,Q10922,hardcore punk,4,1,1,ring,1980,United Kingdom,CRUST & D-BEAT,,,single,hardcore punk,20,,,
Q118640020,f60e11bf-b25d-4222-ad89-d2498f4d2986,raw punk,Q1151260,D-beat,5,0,0,ring,,,,,,single,D-beat,0,,,
Q1995569,e8a3ec42-4427-4365-8180-f1e05b46459e,thrashcore,Q10922,hardcore punk,4,0,0,ring,1980,United States,METALLIC HARDCORE,,,auto,hardcore punk | thrash metal,16,,,
Q542703,9f29e83b-d093-47d2-8d36-d836a247a640,melodic hardcore,Q10922,hardcore punk,4,0,0,ring,1981,United States,MELODIC & THEMED,,,single,hardcore punk,24,,,
Q383615,c2ca3275-7e83-40cc-8f13-7ccae588144d,street punk,Q10922,hardcore punk,4,1,1,ring,1982,United Kingdom,MELODIC & THEMED,,,single,hardcore punk,16,,,
Q1750088,8e6f636b-4b33-404d-b65e-26d378330410,UK82,Q383615,street punk,5,0,0,ring,1980,United Kingdom,,,,single,street punk,2,,,
Q89423271,0cd76818-fdde-4f56-93a1-040f09ca7f23,noisecore,Q10922,hardcore punk,4,0,0,ring,1983,,CRUST & D-BEAT,,,single,hardcore punk,7,,,
Q106839582,40b6dfd1-5e55-426a-9d54-cbaea7dc8d0f,burning spirits,Q10922,hardcore punk,4,0,0,ring,1985,Japan,CRUST & D-BEAT,,,single,hardcore punk,0,,,
Q188534,093149ea-d1bc-4f93-bd5a-8fdcd055ea2f,grindcore,Q10922,hardcore punk,4,5,7,ring,1985,United Kingdom · United States,METALLIC HARDCORE,,,auto,extreme metal | hardcore punk,51,,,
Q888612,619c5945-6484-4a68-96e9-a48d4a4e1f73,deathgrind,Q188534,grindcore,5,0,0,ring,1988,United Kingdom · United States,,,,auto,death metal | grindcore,17,,,
Q1147692,ca315be3-733b-4630-92d9-cd8ecafe0419,goregrind,Q188534,grindcore,5,2,2,ring,1988,United Kingdom,,,,single,grindcore,23,,,
Q584752,aef2077e-6cbc-47ba-9698-9eb5f842a412,pornogrind,Q1147692,goregrind,6,0,0,ring,1988,Germany · United States,,,,single,goregrind,17,,,
Q108297250,5b0c0da5-5ed4-4adc-864f-b1f72c48aab7,gorenoise,Q1147692,goregrind,6,0,0,ring,1996,,,,,auto,goregrind | harsh noise | noisecore,0,,,
Q3008180,bda9a65b-1434-402a-bd66-01ce8c155f0c,cybergrind,Q188534,grindcore,5,0,0,ring,,,,,,single,grindcore,5,,,
Q18915482,d024e2e6-842c-43f7-b46e-8d0b87a4cd8e,mincecore,Q188534,grindcore,5,0,0,ring,,,,,,single,grindcore | hardcore punk,2,,,
Q9050551,ad4c310c-ce1c-4d26-8122-b477ffc7eca2,noisegrind,Q188534,grindcore,5,0,0,ring,,,,,,single,grindcore,3,,,
Q825769,f66d7266-eb3d-4ef3-b4d8-b7cd992f918b,crust punk,Q10922,hardcore punk,4,3,3,ring,1986,United Kingdom · United States,CRUST & D-BEAT,,,single,hardcore punk,35,,,
Q28070612,f506ff63-b4a0-471f-b6d0-c6adf45286e6,blackened crust,Q825769,crust punk,5,0,0,ring,2000,,,,,single,crust punk,1,,,
Q112628069,1520e87c-040e-4c62-892e-3ce2c71badf7,neocrust,Q825769,crust punk,5,0,0,ring,,,,,,single,crust punk,1,,,
Q112593597,dc90e0aa-c310-451f-ae06-de5184fdcb93,stenchcore,Q825769,crust punk,5,0,0,ring,,,,,,auto,crust punk | metal music,0,,,
Q1784106,4e6e388c-a9d2-45cb-80ad-bf64db4a0759,powerviolence,Q10922,hardcore punk,4,0,0,ring,1987,Canada · United States,METALLIC HARDCORE,,,single,hardcore punk,15,,,
Q5724040,396d50dc-bf7c-40a8-90fd-30b81a50b31c,beatdown hardcore,Q10922,hardcore punk,4,0,0,ring,1988,United States,METALLIC HARDCORE,,,single,hardcore punk,12,,,
Q183862,62f88295-0605-4ce8-958b-2e0063ece47e,metalcore,Q10922,hardcore punk,4,8,8,ring,1988,Canada · United States,METALLIC HARDCORE,,,auto,extreme metal | hardcore punk,51,,,
